id,title,book_url,pic_url,author,press,original,translator,publish_date,pages,price,binding,ISBN,score,rating_count,summary,autor_intro,author_id,tags,comment1,comment2,comment3,comment4,comment5,rec_id1,rec_id2,rec_id3,rec_id4,rec_id5,rec_id6,rec_id7,rec_id8,rec_id9,rec_id10
3006581,无人生还,https://book.douban.com/subject/3006581/,https://img3.doubanio.com/view/subject/l/public/s2962510.jpg,[英]阿加莎·克里斯蒂,人民文学出版社,,祁阿红,2008-3,254,19.00,平装,9787020065394,8.9,60122,十个互不相识的人，被富有的欧文先生邀请到了印地安岛上的私人别墅里。晚餐后，一个神秘的声音揭开了人们心中所各自隐藏着的可怕秘密。当天晚上，年轻的马斯顿先生离奇死去，古老的童谣就像诅咒一样笼罩着所有人，似乎有一双神秘的眼镜在时刻窥视着这场死亡游戏，到访者就像消失的印地安小瓷人一样一个又一个的走向死神……,阿加莎·克里斯蒂被誉为举世公认的侦探推理小说女王。她的著作英文版销售量逾10亿册，而且还被译成百余种文字，销售量亦逾10亿册。她一生创作了80部侦探小说和短篇故事集，19部剧本，以及6部以玛丽·维斯特麦考特的笔名出版的小说。著作数量之丰仅次于莎士比亚。 阿加莎·克里斯蒂的第一部小说《斯泰尔斯庄园奇案》写于第一次世界大战末，战时她担任志愿救护队员。在这部小说中她塑造了一个可爱的小个子比利时侦探赫尔克里·波格，成为继福尔摩斯之后侦探小说中最受读者欢迎的侦探形象。1926年，阿加莎·克里斯蒂写出了自己的成名作《罗杰疑案》（又译作《罗杰·艾克罗伊德谋杀案》）。1952年她最著名的剧本《捕鼠器》被搬上舞台，此后连续上演，时间之长久，创下了世界戏剧史上空前的纪录。 1971年，阿加莎·克里斯蒂得英国女王册封的女爵士封号。1975年，英格丽·褒曼凭借根据阿加莎同名...(展开全部),https://book.douban.com/author/4543693/,阿加莎·克里斯蒂 推理 悬疑推理 英国 小说 侦探推理 无人生还 外国文学,暴风雪山庄类型侦探小说的鼻祖啊，经典中的经典，赞！,我是当道德小说来读的。,十个小黑人 不可复制的传奇,居然有人膽大包天到在小說的第一章第一頁第一句話就讓眞凶粉墨登場的!!!  讀完最後的自白書 仿佛昰撥開迷霧重重的案件 把那些散落的線索拼圖拾起來一片片的拼囬到完美的殺人案中。印第安小瓷人的數量隨著死亡人數而減少 一種在劫難逃的感覺。其實看阿婆的推理小說總昰有擔憂的。因為我本身很怕去記那些繁雜的小說人物氏名 看得我想死的心都有!  其次 不知道昰翻譯的緣故還昰阿婆本來就寫得慢條斯理 看著看著就赱神了...,诡异，但是法官伪装成枪杀而死又能骗过其它人，这一点实在太牵强。,1827374,1818347,1807516,1903164,1805514,3211779,3259440,3646172,3187737,1946666
26877752,恶意,https://book.douban.com/subject/26877752/,https://img3.doubanio.com/view/subject/l/public/s29069735.jpg,[日]东野圭吾,南海出版公司,,娄美莲,2016-11-1,268,39.50元,精装,9787544285148,8.7,17730,《恶意》是东野圭吾挑战写作极限的长篇杰作，与《白夜行》《嫌疑人X的献身》《解忧杂货店》并称东野圭吾四大杰作。《恶意》深刻揭示人性，故事中无边的恶意深不见底，有如万丈深渊，让人不寒而栗。从未遇到这样的案子：杀人不是目的，而是手段；死亡不是结束，而是开始。 读完《恶意》，才算真正认识东野圭吾。 ============================ ================================ 畅销作家在出国前一晚被杀，警方很快锁定了凶手。此人供认自己是一时冲动犯下了罪行。案子到此已经可以了结。可办案的加贺警官并不这么认为，因为他找不到凶手作案的动机，凶手也一直对动机避而不谈。加贺不愿草草结案，大量走访。渐渐显露的真相让他感到冰冷的寒意—— “你心里藏着对他的恶意，这仇恨深不见底，深得连你自己都无法解释。正是它导致了这起案件。这股恶...(展开全部),《恶意》是东野圭吾挑战写作极限的长篇杰作，与《白夜行》《嫌疑人X的献身》《解忧杂货店》并称东野圭吾四大杰作。《恶意》深刻揭示人性，故事中无边的恶意深不见底，有如万丈深渊，让人不寒而栗。从未遇到这样的案子：杀人不是目的，而是手段；死亡不是结束，而是开始。 读完《恶意》，才算真正认识东野圭吾。 ============================ ================================ 畅销作家在出国前一晚被杀，警方很快锁定了凶手。此人供认自己是一时冲动犯下了罪行。案子到此已经可以了结。可办案的加贺警官并不这么认为，因为他找不到凶手作案的动机，凶手也一直对动机避而不谈。加贺不愿草草结案，大量走访。渐渐显露的真相让他感到冰冷的寒意—— “你心里藏着对他的恶意，这仇恨深不见底，深得连你自己都无法解释。正是它导致了这起案件。这股恶意到底从何而起呢？我非常仔细地调查过，却实在找不出任何合乎逻辑的理由。这是怎样的一种心态啊！就算被捕也不怕，即使赌上自己的人生，也要达成目的。这真是惊人的想法，简直前所未闻。” ============================ ================================ 东野圭吾在《恶意》中巧妙地设置了一个又一个反转，从阴谋实施到真相大白间的精巧设计，令读者赞叹不已。——《出版家周刊》（美国） 在《恶意》中，东野圭吾将陀思妥耶夫斯基式的心理现实主义和阿加莎·克里斯蒂式的经典侦探解谜故事结合得炉火纯青。——《华尔街日报》（美国） 当你以为东野圭吾已经穷尽了诡计的所有可能性时，他就祭出一个新的来让你大吃一惊。——《科克斯书评》（美国） 《恶意》作为一部推理小说，极尽曲折复杂周密；同时又深刻揭示了人性，达到很多纯文学作品未能达到的深度。《恶意》可与同一作者的《红手指》对照着读。在《恶意》中，恶是没有底线的；在《红手指》中，善残存于恶的底线之下。——止庵 潜伏在《恶意》故事底下的，是一条黑色的河流，名为人的“恶意”。虽然可以听到流淌的微弱水声，却无法轻易看到它的流动。——桐野夏生,https://book.douban.com/author/4537266/,东野圭吾 推理 悬疑 日本推理 日本 恶意 小说 日本文学,嫉妒带来最深的恶意：你过得比我好就是你的罪过，你对我的好不过是一种施舍，所以你别想好过，我要夺走你的一切，即使得不到也要拉着你一起下地狱。,单靠动机就撑起了一本书，恶意这个题目太过贴切。,弄了那么多玄虚 最后是个校园暴力的故事。。。,每个人眼里都只看到部分的真相，都是自己愿意相信的真相。,我想日高不是没有发现野野口的恶意，甚至他迁居温哥华的原因也有其一。纵然这世上有千百种人，可日高始终选择善待和原谅。以德报怨不是不明智，只是何以报德？,26639966,10554308,26906797,26651926,27115970,27102207,25924253,25862578,3211779,26774897
25924253,嫌疑人X的献身,https://book.douban.com/subject/25924253/,https://img3.doubanio.com/view/subject/l/public/s27676061.jpg,[日]东野圭吾,南海出版公司,,刘子倩,2014-6,251,35.00元,精装,9787544267618,9.0,41716,百年一遇的数学天才石神，每天唯一的乐趣，便是去固定的便当店买午餐，只为看一眼在便当店做事的邻居靖子。 靖子与女儿相依为命，失手杀了前来纠缠的前夫。石神提出由他料理善后。石神设了一个匪夷所思的局，令警方始终只能在外围敲敲打打，根本无法与案子沾边。石神究竟使用了什么手法？,东野圭吾，日本著名作家。1958年生于大阪。1985年，以第31届江户川乱步奖获奖作品《放学后》出道，开始扬名立万。20年作品逾60部，几乎囊括了日本所有大奖，1998年，《秘密》获第52届日本推理作家协会奖，入围第120届直木奖；1999年，《白夜行》入围第122届直木奖；2001年，《暗恋》入围第125届直木奖；2003年，《信》入围第129届直木奖。2006年，《嫌疑人X的献身》终于捧得日本文学最高荣誉直木奖。 前期作品多写得精巧细致，随着写作功底浸润日深，尤其是《白夜行》之后，笔锋日渐老辣：文字鲜加雕琢，叙述简练凶狠，情节跌宕诡异，故事架构几至匪夷所思的地步。至巅峰之作《嫌疑人X的献身》，叙事与推理，均已炉火纯青：最好的诡计、无懈可击的推理、恰当的伏笔，以及最普通但最不易猜透的悬念，受到大奖评委的莫大青睐，同时获得直木奖和本格推理小说大奖，更...(展开全部),https://book.douban.com/author/4537266/,东野圭吾 推理 悬疑 嫌疑人X的献身 日本 爱情 小说 日本文学,看到后面石神的付出心里还是咯噔了一下，前面的铺垫很够，让我能够相信一个人的爱可以付出到这般地步。,我们猜不到的不是迷局，而是人性…汤川的做法实在不认同，活该没朋友…,石神最后那封信真是要看哭了,“为什么那么多人爱我，我还是无法幸福。”看到这句话还是动容了。怎么会对一个人爱到这种境界呢？有时候，一个人只要好好活着，就足以拯救某人。可是那个被爱的人真的能够承担得起这么沉重的爱吗？美里不行，如果美里不自杀，靖子也许会背负着这样沉重的爱去过完这一生吧。只是无论工藤多好，在石神的牺牲面前也失去了分量。突然脑中闪过一个人，加西莫多。,開頭看到石神每次路過的一排藍色遊民的房子，並且暗自給那幾個典型起綽號的時候，就直覺某個遊民必是最後登場的案情關鍵點。看到最後，果然如此，只是沒有想到石神毀滅自己為愛獻身只是因為在介於生與死之間徘徊的時候靖子母女的一個眼神。情不知所起，一往而深。一念起，生死之間，萬水千山。,10554308,25862578,10554309,26877752,3211779,19958089,3259440,3646172,26639966,10517238
26864984,金色梦乡,https://book.douban.com/subject/26864984/,https://img3.doubanio.com/view/subject/l/public/s29860726.jpg,[日]伊坂幸太郎,南海出版公司,,代珂,2016-11,512,49.50元,精装,9787544285025,8.9,14862,《金色梦乡》是日本知名作家伊坂幸太郎的代表作，获第5届日本书店大奖、第21届山本周五郎奖，日文版销量突破114万册，堺雅人、竹内结子主演同名电影。对于《金色梦乡》的创作初衷，伊坂幸太郎在访谈中说道：“人类有多不成熟、这个世界有多艰辛，不用说也知道。如果读者读了《金色梦乡 》会感到‘虽然艰难，但明天也要努力’，我就满足了。” ============================================================== 日本新任首相在仙台街头被暗杀，凶器是搭载炸弹的遥控飞机。警方立刻认定一个叫青柳雅春的人是凶手。 青柳被迫逃亡，渐渐发现有人早已处心积虑地布下陷阱： 两年前，他做快递员时因救了女明星而红极一时，这成了被栽赃陷害的原因；半年前，恐吓电话持续骚扰快递公司，他被迫辞职；两个月前 ， 他在乘车时被诬陷成色狼；案发当天...(展开全部),《金色梦乡》是日本知名作家伊坂幸太郎的代表作，获第5届日本书店大奖、第21届山本周五郎奖，日文版销量突破114万册，堺雅人、竹内结子主演同名电影。对于《金色梦乡》的创作初衷，伊坂幸太郎在访谈中说道：“人类有多不成熟、这个世界有多艰辛，不用说也知道。如果读者读了《金色梦乡 》会感到‘虽然艰难，但明天也要努力’，我就满足了。” ============================================================== 日本新任首相在仙台街头被暗杀，凶器是搭载炸弹的遥控飞机。警方立刻认定一个叫青柳雅春的人是凶手。 青柳被迫逃亡，渐渐发现有人早已处心积虑地布下陷阱： 两年前，他做快递员时因救了女明星而红极一时，这成了被栽赃陷害的原因；半年前，恐吓电话持续骚扰快递公司，他被迫辞职；两个月前 ， 他在乘车时被诬陷成色狼；案发当天，电视台播出监控录像显示，酷似他的人买走了一架遥控飞机；第二天，警方宣布他打来电话承认自己就是凶手。 青柳百口莫辩，陷入重围。 ============================================================== 父亲：雅春啊，我们可以照顾好自己。你呀，就尽力而为吧！赶紧逃吧！ 森田：如果被巨大的鲸鱼盯上了，最好的选择就是逃跑。青柳，快逃吧。跑远些，活下去。 晴子：这次我一定准时。去吧，青柳屋！ 阿一：青柳学长，你赶紧跑吧！这些人绝对有问题！ 切男：哎？小哥，你该不会就是那个刺杀首相的凶手吧？请跟我握个手！ 七美：这个人感觉不像坏人，像个普通人，长得挺帅，是七美喜欢的类型哦。 青年：加油啊，大叔！反正也不是你干的，对吧？你不是正在逃命嘛，我们就不跟你合影了。 岩崎：青柳，你真摇滚！ ============================================================== 我习惯以悲观的角度看待事情，同时也不想写让读者心情沉重灰暗的东西，于是决定去写“在悲观的舞台上努力活下去的故事”。我想象不出中国读者会对《金色梦乡》抱有怎样的感想，但如果您在阅读这部小说时可以稍稍忘记平日生活的艰辛，真正享受这个故事带来的乐趣，我就满足了。小说的意义不正在于此吗？——伊坂幸太郎 我创作的时候有一种信念：想要给读者惊喜，希望读者读到的时候能够会心一笑。——伊坂幸太郎 伊坂幸太郎小说集大成之作，无论是伏笔、对白还是对时间线的驾驭，都非常高明，令人印象深刻。——新潮社 完美！我找不到《金色梦乡》不得奖的理由。——筱田节子（山本周五郎奖评委） 《金色梦乡》直面被现代人漠视的友情、爱情和信赖，高难度的设定与技巧令我惊讶。伊坂果然具有无法撼动的才能。——小池真理子（山本周五郎奖评委） 《金色梦乡》彰显在绝境中普通人的强大、友情的牵绊，我仿佛透过书页听到了最美妙的和声。——日本网站bookmeter读者イスカンダル 《金色梦乡》以纯真、信赖、活下去为主题，带给人温暖，填补人心中的空隙。——日本网站cinemacafe,https://book.douban.com/author/4524979/,伊坂幸太郎 日本文学 日本 推理 小说 人生必读 外国文学 文学,爱情“做得很好” 亲情“色狼去死” 友情“来自森林的声音” 金色梦乡的故事 披着悲剧外衣 大学回忆穿插出现的朋友们 勇敢挺身而出的路人 还有固执的父亲和烟火厂老板 独特的多线人物叙事和闪回 基于真实故事的完美改编 随着青柳的逃亡之路 亲友们的合力帮助 不禁暖意涌上心头,“现在想想才发现，就在我们无所事事的时候，法律法案通过了。税金和医疗制度改革了。接下来就算要面临战争了，我也照样连反抗的余地都没有。一切就是这样，在像我这样的家伙茫然不知所措的时候，一切早已经有其他人决定好了……所谓的国，根本不是用来保护国民的生活机关。”——切割男,大型励志小说。太奇情了，不算好。,过誉了。这么说的原因在于，一是这本书的确太唠叨太啰嗦太多不必要或者说，不够吸引人的铺陈，整本书特别臃肿，全部的闪光点都聚集在最后五十页这样。第二是因为，这本书的设置过于理想化，人物比较扁平，全部仅为最后的高潮。三是行文里的确有一些逻辑上或者经验上绕不过去的问题，这对一部比较理想化的小说来说几近不可避免。过于讨好读者，过于匠心，缺乏灵气，这也是我一直不喜欢伊坂的原因。但是读过此书一个半月的现在，回想...,无聊的阅读体验，是强迫症让我坚持看完了。五百多页的长篇小说，却只有一个短篇小说的信息容量；出场人物一堆，没有一个个性鲜明的角色；节奏感非常差，居然到了书的三分之二才迎来了看似高潮的部分，并且掩盖不了前面三分之二冗长和无聊的缺陷。作者究竟想要表达什么呢？我脑袋里跳出了“小确幸”。,26599256,26962601,25737793,26769999,26314930,27609210,,,,
24153048,东方快车谋杀案,https://book.douban.com/subject/24153048/,https://img1.doubanio.com/view/subject/l/public/s26344659.jpg,[英]阿加莎·克里斯蒂,新星出版社,,郑桥,2013-4,256,26.00元,平装,9787513311632,8.9,17066,侦探波洛在叙利亚完成了一项委托，要搭乘辛普朗号东方快车回国。奇怪的是，似乎全世界的人都选在那一夜出行，这列铺位一向宽裕的豪华列车竟然一票难求。幸好他遇到了好友、国际客车公司的董事布克先生，这才挤上了车。 午夜过后，一场大雪迫使辛普朗号停了下来。第二天一早，大家发现少了一名乘客。一个美国人死在了他的包厢里，被刺了十二刀，可他包厢的门却是反锁的。随着调查的深入，案情却似乎更加扑朔迷离，大侦探波洛想出了两种截然不同的解释……,阿加莎?克里斯蒂，无可争议的侦探小说女王，侦探文学史上最伟大的作家之一。 阿加莎?克里斯蒂原名为阿加莎?玛丽?克拉丽莎?米勒，一八九○年九月十五日生于英国德文郡托基的阿什菲尔德宅邸。她几乎没有接受过正规的教育，但酷爱阅读，尤其痴迷于歇洛克?福尔摩斯的故事。 第一次世界大战期间，阿加莎?克里斯蒂成了一名志愿者。战争结束后，她创作了自己的第一部侦探小说《斯泰尔斯庄园奇案》。几经周折，作品于一九二○正式出版，由此开启了克里斯蒂辉煌的创作生涯。一九二六年，《罗杰疑案》由哈珀柯林斯出版公司出版。这部作品一举奠定了阿加莎?克里斯蒂在侦探文学领域不可撼动的地位。之后，她又陆续出版了《东方快车谋杀案》、《ABC 谋杀案》、《尼罗河上的惨案》、《无人生还》、《阳光下的罪恶》等脍炙人口的作品。时至今日，这些作品依然是世界侦探文学宝库里最宝贵的财富。根据她的小说改编而成的...(展开全部),https://book.douban.com/author/4543693/,阿加莎·克里斯蒂 推理 推理小说 侦探小说 英国 悬疑 小说 外国文学,接下来就是期待电影了！,人物群像刻画叹为观止,黑暗中的十二刀 并不知道哪一刀致命,结局最不让我满意！杀人凶手是不分好与坏！可是却没有受到法律的制裁！让着12人来所谓的“制裁”但杀人就是杀人！结果我们的大侦探波洛却放过了他们！他是怂了吗？！,一场对人性的集体审判！,10554308,,,,,,,,,
24859822,无人生还,https://book.douban.com/subject/24859822/,https://img3.doubanio.com/view/subject/l/public/s26849345.jpg,[英]阿加莎·克里斯蒂,新星出版社,,夏阳,2013-7,237,28.00元,平装,9787513312929,8.7,16285,十个素不相识、身份各异的人受邀前往德文郡海岸边一座孤岛上的豪宅。客人到齐后，主人却没有出现。 当晚，一个神秘的声音发出指控，分别说出每个人心中罪恶的秘密。接着，一位客人离奇死亡。暴风雨让小岛与世隔绝，《十个小士兵》——这首古老的童谣成了死亡咒语。如同歌谣中预言 的，客人一个接一个死去……杀人游戏结束后，竟无一人生还！,无可争议的侦探小说女王，侦探文学史上最伟大的作家之一。 阿加莎?克里斯蒂原名为阿加莎?玛丽?克拉丽莎?米勒，一八九○年九月十五日生于英国德文郡托基的阿什菲尔德宅邸。她几乎没有接受过正规的教育，但酷爱阅读，尤其痴迷于歇洛克?福尔摩斯的故事。 第一次世界大战期间，阿加莎?克里斯蒂成了一名志愿者。战争结束后，她创作了自己的第一部侦探小说《斯泰尔斯庄园奇案》。几经周折，作品于一九二○正式出版，由此开启了克里斯蒂辉煌的创作生涯。一九二六年，《罗杰疑案》由哈珀柯林斯出版公司出版。这部作品一举奠定了阿加莎?克里斯蒂在侦探文学领域不可撼动的地位。之后，她又陆续出版了《东方快车谋杀案》、《ABC 谋杀案》、《尼罗河上的惨案》、《无人生还》、《阳光下的罪恶》等脍炙人口的作品。时至今日，这些作品依然是世界侦探文学宝库里最宝贵的财富。根据她的小说改编而成的舞台剧《捕鼠器》，...(展开全部),https://book.douban.com/author/4543693/,阿加莎·克里斯蒂 推理 推理小说 悬疑 英国 小说 英国文学 外国文学,这个模式影响很大啊。后人无非在重复演绎这个模式。,看到最后有点小失望 丝毫不畅快。前面的描写很抓人 但是最后的解释有点不那么自然 像是硬要给出一个真相一样。,虽然好看，但真心来说，读到最后并没有“原来如此”的感受，始终觉得最终解答也只不过是一种可能性而已。,《无人生还》给人的感觉就像是一个非凡的灵感，弃之可惜，写出来又过于艰难，情节一环套一环以至于阿婆自己都圆不回去。,密室，童谣，历史地位加一星。最后死的果然罪最大，他僭越了主的名。,10554308,25848819,3211779,,,,,,,
1358873,月亮忘記了,https://book.douban.com/subject/1358873/,https://img1.doubanio.com/view/subject/l/public/s1385508.jpg,幾米,格林,,,2000-2-1,114,NT$ 299,平装,9789577452443,8.6,40508,看不見的，是不是就等於不存在？  記住的，是不是永遠不會消失？每一個黃昏過後，大家焦慮地等待，卻再也沒有等到月亮升起。  潮水慢慢平靜下來，海洋凝固成一面漆黑的水鏡， 沒有月亮的夜晚，世界變得清冷幽寂．但是，最深的黑夜即將過去，月亮出來了……,,https://book.douban.com/author/4504814/,几米 绘本 幾米 月亮忘记了 漫画 台湾 月亮忘記了 繪本,最喜欢的一个故事,小丑和电影院的兔子记得很清楚,男孩穿上黑衣 为世界披星戴月,小学在书店白看的。这是我看几米的开始。我大概会永远记得书里面的这么一句话：“月明星稀的晚上，看不见的，看见了。”,“看不見的 看見了 夏風輕輕的吹過 草從樹葉翻舞飛揚；遺忘的 記住了 烏雲漸漸散去 一道柔和的月光灑落在窗前。”頗有暖意 在成長起來的小男孩仰頭望夜空的背影中 連綴起往日與此刻 月光溫柔,1056733,1066462,1358413,1021847,1059937,1031575,1367458,1049354,1061367,1367964
1346815,一個人住第5年,https://book.douban.com/subject/1346815/,https://img3.doubanio.com/view/subject/l/public/s7059163.jpg,[日]高木直子,大田,,洪俞君,2004-12-1,44,NT$220,平装,9789574557806,8.4,38332,一個人住了五年的過來人的日常生活。一個人的生活輕鬆也寂寞，卻又難割捨。 作者利用可愛的圖畫搭配生活化的文字描寫一個人住的生活點滴，只要你曾經一個人住過，一定會有深刻的感覺。一個人住不用跟家人搶浴室洗澡，愛洗多久就洗多久、一個人住偶爾不小心看了恐怖電視而害怕的睡不著覺、一個人住感冒的時候孤單寂寞的心情如潮水般的湧上心頭、一個人住到超商去買菜還會會貨比三家、一個人住會努力想記帳，卻因為偷懶而想出每天存「50元」的計畫、一個人住常會想變換擺設也是不錯而忙到凌晨三點，有點自由隨性卻又有點苦惱，這就是一個人住的生活。 作者希望可以透過這本書跟读者分享又寂寞又美好的單身生活。,高木直子：1974年出生於日本三重縣。以成為插畫家為目標，1998年上東京。一直以來都生活在衛浴設備很狹窄的公寓裡，最近搬了新家而有了較大的浴室，正開心著呢！目前除了插畫小品之外，也用壓克力顏料創作插畫、漫畫等等。,https://book.douban.com/author/4571708/,高木直子 绘本 一個人住第5年 日本 漫画 生活 一个人住第5年 一个人,独居时才懂生活。,#双子#一个人独自生活的第一天，根本无法想象未来将会独自开展怎样的生活，生活一步步复杂，生活里的垃圾不断增加，有时感觉真心一团糟，想想说什么断舍离、轻生活、精致主义呀，其实都是在抵御寂寞，我们一步步将生活增多，而今又一步步扔掉，其实那些充满自己味道的生活冗余，都已经成为自我的一部分，那些心理异常艰难的时刻，也都过去了。另：看旧物就会想起当时的种种心情故事，所以用完了也舍不得丢，我现在也不断尝试“零...,20170423 一个人自在随性的生活啊，偶尔的遗憾是没人帮忙收快递晒被子。另外，不敢看恐怖电视/被父母送行会忍不住流泪等等，不正是我吗,这姑娘咋就这么像俺捏~,除了寂寞什么都好~,1336968,1758767,4780102,2070012,1780565,2258803,1475048,1344548,6387054,3227126
26414020,我不喜欢这世界，我只喜欢你,https://book.douban.com/subject/26414020/,https://img1.doubanio.com/view/subject/l/public/s28342099.jpg,乔一,湖南少年儿童出版社,,,2015-5-1,208,29.80元,精装,9787556212743,8.0,50847,◆暖！萌！甜！几乎每一段都令人笑出声来，但也不乏泪点。 ◆真实恋爱成长回忆录，最萌最暖のLove story。 ◆8张超萌爱心动全彩插图，随书赠送4张F君情怀卡。 ◆硬壳精装，全彩特种纸内页印刷。 领证的前一晚我问他：“你是什么时候开始喜欢我的？” 他答：“不记得了。” “可是，为什么是我呢？” “为什么不是你呢？” “我很小气，又爱吃醋。” “我也是。” “我怕自己不值得你喜欢。” “我也是。” “我没怎么谈过恋爱，不知道爱情是什么。” “我也不知道。” 他温柔地握住我的手，“但我知道，一想到能和你共度余生，我就对余生充满期待。” 16岁时我们共用一个课桌，胳膊与胳膊相距不过十厘米，我的余光里全是他。 26岁时我从清晨醒来，侧头看到阳光落在他脸上，想与他就这样慢慢变老。 也许这就是爱情吧。,不是作家，是平淡生活的记录者。 新浪微博：@公子乔一,https://book.douban.com/author/357853/,温暖 #我不喜欢这世界，我只喜欢你# 治愈 暖萌~ 青春 我想读这本书 乔一 特别特别喜欢的书,这个吧 就是一本讲两个人能有多甜的故事 就真的很甜 也看得很开心 也没什么鸡汤 是真傻白甜,今天早上借同学看的，用着课间的时间就把这本书毫不费力的看完了。如他的推荐，暖萌不乏泪点，可我还是要提醒我自己，看完这本书，要相信爱情，但不要相信每个人都会遇到这样的爱情。,强烈推荐！昨天一口气看完，一边笑着一边感动到想流泪，虐死单身狗也甜翻单身狗。现实中的爱情亲情友情远比虚构的小说更温暖美好。乔一说：她是上辈子拯救了银河系这辈子才会遇到F。而我觉得：正是她始终对周围的人抱有善意，所以才会被这世界温柔以待。,其实 这故事每个人都能写,愿你爱的那个人，也刚好爱着你、,24754316,1361264,4231381,25829434,4166819,1080370,25912734,3879301,26591331,6773643
24754316,最好的我们,https://book.douban.com/subject/24754316/,https://img3.doubanio.com/view/subject/l/public/s26720726.jpg,八月长安,湖南文艺出版社,,,2013-8-5,560,55,套装,9787540462642,8.8,32570,你总是说青春从不曾永远，而那时候的我们，就是最好的我们。 这一次，我们和整个青春做告别。 八月长安全新力作。 你还记得高中时的同桌吗？那个少年有世界上最明朗的笑容，那个女生有世界上最好看的侧影。高中三年，两个人的影子和粉笔灰交织在一起，黑白分明，在记忆里面转圈。本书以怀旧的笔触讲述了女主角耿耿和男主角余淮同桌三年的故事，耿耿余淮，这么多年一路走过的成长故事极为打动人心，整个故事里有的都是在成长过程中细碎的点点滴滴，将怀旧写到了极致，将记忆也写到了极致。,八月长安： 昵称二熊，哈尔滨长大，北京读书，现居上海。 个人微博：http://weibo.com/bayuechangan 代表作： “振华高中三部曲” 《你好，旧时光》三册装典藏版 《暗恋·橘生淮南》两册装典藏版（预计2013年9月出版） 《最好的我们》两册装（2013年8月出版） “改编电影小说” 《被偷走的那五年》（2013年8 月出版） 时光机——贴图你被偷走的最好时光http://www.douban.com/online/11599025/,https://book.douban.com/author/350540/,八月长安 青春 最好的我们 成长 小说 献给青春 校园 献给青春。,看完写了篇5千字日志……有种再次看到你好，旧时光的感觉。,给评五颗星的人是不是没看过青春类小说？,最后几页甚至有些不想翻过去，终于还是要面对像青春一样会最终逝去的结果，结局既庸俗又让我欣慰。,劳资信了9.5分的邪，半夜看完，哭成傻逼。。,耿耿，余淮，你看你们要是不在一起，名字都不答应。,6773643,25829434,11589032,4166819,26591331,10343062,26898909,26414020,4231381,5248371
4231381,那些回不去的年少时光,https://book.douban.com/subject/4231381/,https://img3.doubanio.com/view/subject/l/public/s4130990.jpg,桐华,江苏文艺出版社,,,2010-01,268,23.80元,平装,9787539931494,8.5,38141,最值得珍藏的怀旧读物，写给年少自己的书，纪念我们共同的青春和成长 您还记得上世纪最后十年的青春是怎样吗？那可是我们独一无二的成长！ 那些回不去的年少时光》以真挚的感情，真实的细节，讲述了一段发生在那个年代精彩扣人的青春和爱——少女罗琦琦天性桀骜，从不妥协。青春期的她游走在两种截然不同的世界里：作业、考试、小团体的校园；游戏机房、歌舞厅、小混混斗殴泡妞的社会。她看着中国第一代歌舞厅开起来，第一批港台娱乐来到身边…… 每个人的生活和思想都发生着剧变。她和伙伴们分享着甜蜜、忧伤、彷徨、迷惑……在本书中，你可以看到所有你曾热爱却正在遗忘的人和事，更可以看到属于自己的青春和成长。,ABOUT 桐华： “大漠孤烟直，长河落日圆”是从小惯看的景色。向往着“小桥流水人家”，工作后索性跑到南方，领略一番芭蕉夜雨，薄暮昏冥。 现定居美国。一直觉得人生不管是“大江东去，浪淘尽”，还是“杨柳岸，晓风残月”都该体会经历。 喜欢沉浸在各色文字世界中，从古龙到席娟，从《红楼梦》到《百年孤独》，来者不拒。 已出版作品：《步步惊心》《大漠谣》《云中歌》《被时光掩埋的秘密》 博客地址：http://blog.sina.com.cn/xiaosanju,https://book.douban.com/author/189491/,桐华 青春 那些回不去的年少时光 成长 小说 回忆 青春文学 人生如戏，戏如人生（纪实/小说）,孩子的心理感触描绘的太到位了！真是个好作者！另外，家庭对一个孩子的成长真的好重要啊！！！！,那时的我实在是太迟钝，原来少年时代大家都有那么多的心思。,"被老师挤兑,不好好上课,跟老师较劲,上a课做b课作业,座位一下第一桌一下最后一桌,罚站,成绩好,朦胧的好感,假装坚强,有同学对我说过能影响我人生的话。不同的就是我不近视不跟社会混子混不爱哭同学关系还行。看不下去了，太矫情了，总之就是女猪会被所有帅锅自动贴上，所以你是吸铁石吗？",文笔不错...就是故事太矫情太做作...有点像初中女生的白日梦,他們最好及最壞的時光。,4732378,2283084,5980360,3336465,6120039,3065343,4166819,3016221,1925232,1812439
